Date,ServiceName,MeterCategory,CostUSD,ResourceGroup,Tags,SubscriptionName,Location
2026-01-08,Azure Bandwidth,GB Egress,28.781,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,eastus
2026-01-08,Azure Bandwidth,GB Egress,27.5648,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,eastus
2026-01-08,Azure Bandwidth,GB Egress,28.6167,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,westeurope
2026-01-08,Azure Bandwidth,GB Egress,23.3313,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,westeurope
2026-01-08,Azure Bandwidth,GB Egress,24.6695,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,eastus
2026-01-08,Azure Bandwidth,GB Egress,30.1749,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,eastus
2026-01-08,Azure Bandwidth,GB Egress,30.665,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,southeastasia
2026-01-09,Virtual Machines,Compute Hours,300.1634,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,eastus
2026-01-09,Virtual Machines,Compute Hours,319.4183,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,westeurope
2026-01-09,Virtual Machines,Compute Hours,280.0887,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,eastus
2026-01-09,Virtual Machines,Compute Hours,278.4045,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,southeastasia
2026-01-09,Virtual Machines,Compute Hours,244.3703,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,eastus
2026-01-09,Virtual Machines,Compute Hours,252.3422,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,westeurope
2026-01-09,Virtual Machines,Compute Hours,218.609,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,eastus
2026-01-09,Virtual Machines,Compute Hours,258.5496,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""staging""}",azure-ml-team,southeastasia
2026-01-09,Virtual Machines,Compute Hours,216.9253,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,eastus
2026-01-09,Virtual Machines,Compute Hours,292.1563,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,westeurope
2026-01-09,Virtual Machines,Compute Hours,275.5605,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,westeurope
2026-01-09,Virtual Machines,Compute Hours,217.7006,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,southeastasia
2026-01-09,Virtual Machines,Compute Hours,261.7037,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,eastus
2026-01-09,Virtual Machines,Compute Hours,313.4039,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,westeurope
2026-01-09,Virtual Machines,Compute Hours,263.242,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,westeurope
2026-01-09,Azure Blob Storage,GRS Data Stored,38.9003,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,westeurope
2026-01-09,Azure Blob Storage,GRS Data Stored,35.8724,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,westeurope
2026-01-09,Azure Blob Storage,GRS Data Stored,35.9873,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,eastus
2026-01-09,Azure Blob Storage,GRS Data Stored,44.8009,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,southeastasia
2026-01-09,Azure Blob Storage,GRS Data Stored,41.0717,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,southeastasia
2026-01-09,Azure Blob Storage,GRS Data Stored,41.3905,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,westeurope
2026-01-09,Azure Blob Storage,GRS Data Stored,41.0876,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,eastus
2026-01-09,Azure Blob Storage,GRS Data Stored,42.2012,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""staging""}",azure-ml-team,westeurope
2026-01-09,Azure Blob Storage,GRS Data Stored,38.0202,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,westeurope
2026-01-09,Azure Blob Storage,GRS Data Stored,43.9566,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,eastus
2026-01-09,Azure Blob Storage,GRS Data Stored,37.268,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,westeurope
2026-01-09,Azure Blob Storage,GRS Data Stored,39.8332,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,westeurope
2026-01-09,Azure Blob Storage,GRS Data Stored,46.629,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,eastus
2026-01-09,Azure Blob Storage,GRS Data Stored,44.1878,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,southeastasia
2026-01-09,Azure Blob Storage,GRS Data Stored,45.3783,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,southeastasia
2026-01-09,Azure SQL Database,vCore Hours,100.3524,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,southeastasia
2026-01-09,Azure SQL Database,vCore Hours,83.6286,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,westeurope
2026-01-09,Azure SQL Database,vCore Hours,84.2424,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,eastus
2026-01-09,Azure SQL Database,vCore Hours,82.0798,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,eastus
2026-01-09,Azure SQL Database,vCore Hours,80.7246,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,southeastasia
2026-01-09,Azure SQL Database,vCore Hours,76.4327,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,westeurope
2026-01-09,Azure SQL Database,vCore Hours,84.7161,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,eastus
2026-01-09,Azure SQL Database,vCore Hours,86.7667,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""staging""}",azure-ml-team,westeurope
2026-01-09,Azure SQL Database,vCore Hours,87.1884,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,eastus
2026-01-09,Azure SQL Database,vCore Hours,84.5671,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,eastus
2026-01-09,Azure SQL Database,vCore Hours,91.0885,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,westeurope
2026-01-09,Azure SQL Database,vCore Hours,84.3028,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,westeurope
2026-01-09,Azure SQL Database,vCore Hours,80.9827,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,eastus
2026-01-09,Azure SQL Database,vCore Hours,77.0653,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,westeurope
2026-01-09,Azure SQL Database,vCore Hours,72.3586,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,westeurope
2026-01-09,Azure Kubernetes Service,Node Hours,61.8353,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,southeastasia
2026-01-09,Azure Kubernetes Service,Node Hours,51.2136,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,eastus
2026-01-09,Azure Kubernetes Service,Node Hours,50.0989,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,eastus
2026-01-09,Azure Kubernetes Service,Node Hours,52.5983,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,southeastasia
2026-01-09,Azure Kubernetes Service,Node Hours,53.2827,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,eastus
2026-01-09,Azure Kubernetes Service,Node Hours,62.7113,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,eastus
2026-01-09,Azure Kubernetes Service,Node Hours,53.0379,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,eastus
2026-01-09,Azure Kubernetes Service,Node Hours,67.6048,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""staging""}",azure-ml-team,westeurope
2026-01-09,Azure Kubernetes Service,Node Hours,54.9653,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,eastus
2026-01-09,Azure Kubernetes Service,Node Hours,64.7699,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,eastus
2026-01-09,Azure Kubernetes Service,Node Hours,59.049,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,southeastasia
2026-01-09,Azure Kubernetes Service,Node Hours,56.4278,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,southeastasia
2026-01-09,Azure Kubernetes Service,Node Hours,62.4129,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,westeurope
2026-01-09,Azure Kubernetes Service,Node Hours,60.1719,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,westeurope
2026-01-09,Azure Kubernetes Service,Node Hours,57.7738,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,southeastasia
2026-01-09,Azure CDN,GB Transferred,16.0895,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,eastus
2026-01-09,Azure CDN,GB Transferred,12.7155,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,westeurope
2026-01-09,Azure CDN,GB Transferred,12.1206,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,westeurope
2026-01-09,Azure CDN,GB Transferred,12.5024,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,eastus
2026-01-09,Azure CDN,GB Transferred,15.4121,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,eastus
2026-01-09,Azure CDN,GB Transferred,15.0509,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,southeastasia
2026-01-09,Azure CDN,GB Transferred,12.6833,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,eastus
2026-01-09,Azure CDN,GB Transferred,10.4915,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""staging""}",azure-ml-team,westeurope
2026-01-09,Azure CDN,GB Transferred,13.066,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,westeurope
2026-01-09,Azure CDN,GB Transferred,12.0986,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,westeurope
2026-01-09,Azure CDN,GB Transferred,12.7209,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,westeurope
2026-01-09,Azure CDN,GB Transferred,12.0493,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,eastus
2026-01-09,Azure CDN,GB Transferred,11.3842,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,southeastasia
2026-01-09,Azure CDN,GB Transferred,15.569,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,eastus
2026-01-09,Azure CDN,GB Transferred,12.4935,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,westeurope
2026-01-09,Azure Functions,Executions,17.3745,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,eastus
2026-01-09,Azure Functions,Executions,15.1076,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,westeurope
2026-01-09,Azure Functions,Executions,13.8459,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,westeurope
2026-01-09,Azure Functions,Executions,16.1209,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,southeastasia
2026-01-09,Azure Functions,Executions,14.8721,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,westeurope
2026-01-09,Azure Functions,Executions,15.1274,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,southeastasia
2026-01-09,Azure Functions,Executions,15.6157,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,westeurope
2026-01-09,Azure Functions,Executions,14.2879,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""staging""}",azure-ml-team,westeurope
2026-01-09,Azure Functions,Executions,13.1656,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,westeurope
2026-01-09,Azure Functions,Executions,15.3435,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,eastus
2026-01-09,Azure Functions,Executions,16.7519,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,westeurope
2026-01-09,Azure Functions,Executions,14.1639,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,southeastasia
2026-01-09,Azure Functions,Executions,15.6283,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,eastus
2026-01-09,Azure Functions,Executions,17.5033,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,westeurope
2026-01-09,Azure Functions,Executions,15.2901,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,southeastasia
2026-01-09,Azure Bandwidth,GB Egress,26.8316,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,westeurope
2026-01-09,Azure Bandwidth,GB Egress,26.7576,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,eastus
2026-01-09,Azure Bandwidth,GB Egress,24.9902,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,southeastasia
2026-01-09,Azure Bandwidth,GB Egress,24.245,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,eastus
2026-01-09,Azure Bandwidth,GB Egress,24.2548,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,westeurope
2026-01-09,Azure Bandwidth,GB Egress,27.5076,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,westeurope
2026-01-09,Azure Bandwidth,GB Egress,28.4414,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,eastus
2026-01-09,Azure Bandwidth,GB Egress,28.5545,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""staging""}",azure-ml-team,westeurope
2026-01-09,Azure Bandwidth,GB Egress,25.7182,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,westeurope
2026-01-09,Azure Bandwidth,GB Egress,29.2452,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,westeurope
2026-01-09,Azure Bandwidth,GB Egress,27.3619,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,eastus
2026-01-09,Azure Bandwidth,GB Egress,26.7949,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,southeastasia
2026-01-09,Azure Bandwidth,GB Egress,18.6233,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,southeastasia
2026-01-09,Azure Bandwidth,GB Egress,24.6666,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,westeurope
2026-01-09,Azure Bandwidth,GB Egress,22.9804,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,eastus
2026-01-10,Virtual Machines,Compute Hours,168.8642,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,eastus
2026-01-10,Virtual Machines,Compute Hours,161.2103,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,westeurope
2026-01-10,Virtual Machines,Compute Hours,144.4217,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,southeastasia
2026-01-10,Virtual Machines,Compute Hours,164.2217,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,southeastasia
2026-01-10,Virtual Machines,Compute Hours,139.365,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,southeastasia
2026-01-10,Virtual Machines,Compute Hours,144.8277,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,eastus
2026-01-10,Virtual Machines,Compute Hours,149.626,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,eastus
2026-01-10,Virtual Machines,Compute Hours,167.6135,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""staging""}",azure-ml-team,westeurope
2026-01-10,Virtual Machines,Compute Hours,179.9754,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,southeastasia
2026-01-10,Virtual Machines,Compute Hours,151.4129,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,eastus
2026-01-10,Virtual Machines,Compute Hours,178.8679,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,eastus
2026-01-10,Virtual Machines,Compute Hours,160.5251,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,eastus
2026-01-10,Virtual Machines,Compute Hours,163.2403,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,westeurope
2026-01-10,Virtual Machines,Compute Hours,158.9253,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,southeastasia
2026-01-10,Virtual Machines,Compute Hours,157.0047,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,eastus
2026-01-10,Azure Blob Storage,GRS Data Stored,26.6735,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,westeurope
2026-01-10,Azure Blob Storage,GRS Data Stored,27.3687,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,westeurope
2026-01-10,Azure Blob Storage,GRS Data Stored,23.6162,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,westeurope
2026-01-10,Azure Blob Storage,GRS Data Stored,25.2219,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,westeurope
2026-01-10,Azure Blob Storage,GRS Data Stored,29.5139,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,eastus
